data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20190201,CBG8822,ZUNC,ZBTJ,46200.0,55200.0,47040,54300,E190,28.72,SPRAY,16L,112,B3172,,
20190201,CBG8820,ZBTJ,ZHYC,59400.0,67800.0,60780,68220,E190,28.72,SPRAY,16R,110,B3172,,
20190201,CBG8849,ZHCC,ZBTJ,45000.0,51000.0,46320,51120,E190,28.72,SPRAY,16L,111,B3175,,
20190201,CBG8850,ZBTJ,ZHCC,54600.0,60900.0,57360,62460,E190,28.72,SPRAY,16R,111,B3175,,
20190201,GCR6658,ZYTL,ZBTJ,28800.0,32700.0,29700,32820,E190,28.72,TianjinAirlines,16L,211,B3177,,
20190201,GCR6658,ZBTJ,ZBHH,36000.0,41100.0,37560,41880,E190,28.72,TianjinAirlines,16R,208,B3177,,
20190201,CBG8819,ZHYC,ZBTJ,76800.0,84900.0,76380,82680,E190,28.72,SPRAY,16L,112,B3185,,
20190201,GCR7921,ZBTJ,ZSYT,39480.0,43200.0,41460,44100,E190,28.72,TianjinAirlines,16R,210,B3192,,
20190201,GCR7922,ZSYT,ZBTJ,46200.0,50700.0,49980,52740,E190,28.72,TianjinAirlines,16L,213,B3192,,
20190201,GCR7829,ZBTJ,ZBHH,57300.0,63000.0,59760,64680,E190,28.72,TianjinAirlines,16R,208,B3192,,
20190201,GCR7581,ZLXY,ZBTJ,30600.0,36900.0,31740,37200,E190,28.72,TianjinAirlines,16L,214,B3195,,
20190201,GCR7869,ZBTJ,ZSDY,42600.0,45000.0,41760,43860,E190,28.72,TianjinAirlines,16R,208,B3195,,
20190201,GCR7870,ZSDY,ZBTJ,74400.0,77700.0,73680,75780,E190,28.72,TianjinAirlines,16L,213,B3195,,
20190201,GCR7582,ZBXH,ZBTJ,51300.0,56100.0,51120,54420,E190,28.72,TianjinAirlines,16L,214,B3213,,
20190201,GCR7582,ZBTJ,ZLXY,60600.0,68100.0,61800,68400,E190,28.72,TianjinAirlines,16R,205,B3213,,
20190201,CGZ7121,ZUWX,ZBTJ,55800.0,63900.0,59100,66180,E190,28.72,COLORFUL,16L,112,B3240,,
20190201,CGZ7122,ZBTJ,ZUWX,68100.0,77400.0,71160,80100,E190,28.72,COLORFUL,16R,111,B3240,,
20190201,GCR7835,ZBTJ,ZGHA,38100.0,47700.0,39600,47760,E190,28.72,TianjinAirlines,16R,208,B3247,,
